RefId,IsBadBuy
119312,0.022
119313,0.082
119314,0.138
119315,0.197
119316,0.117
119317,0.16
119318,0.039
119319,0.205
119320,0.091
119321,0.027
119322,0.032
119323,0.193
119324,0.079
119325,0.195
119326,0.091
119327,0.175
119328,0.11
119329,0.164
119330,0.061
119331,0.113
119332,0.051
119333,0.095
119334,0.042
119335,0.115
119336,0.077
119337,0.064
119338,0.069
119339,0.046
119340,0.114
119341,0.045
119342,0.04
119343,0.168
119344,0.157
119345,0.159
119346,0.287
119347,0.184
119348,0.196
119349,0.171
119350,0.542
119351,0.308
119352,0.138
119353,0.398
119354,0.231
119355,0.148
119356,0.097
119357,0.111
119358,0.058
119359,0.166
119360,0.072
119361,0.09
119362,0.176
119363,0.092
119364,0.097
119365,0.11
119366,0.066
119367,0.051
119368,0.047
119369,0.066
119370,0.096
119371,0.08
119372,0.019
119373,0.303
119374,0.069
119375,0.025
119376,0.098
119377,0.11
119378,0.048
119379,0.147
119380,0.107
119381,0.05
119382,0.109
119383,0.04
119384,0.076
119385,0.029
119386,0.117
119387,0.123
119388,0.049
119389,0.135
119390,0.222
119391,0.039
119392,0.065
119393,0.088
119394,0.142
119395,0.029
119396,0.162
119397,0.097
119398,0.093
119399,0.055
119400,0.067
119401,0.127
119402,0.121
119403,0.042
119404,0.012
119405,0.099
119406,0.033
119407,0.044
119408,0.141
119409,0.127
119410,0.089
119411,0.053
119412,0.072
119413,0.061
119414,0.083
119415,0.207
119416,0.241
119417,0.087
119418,0.071
119419,0.071
119420,0.071
119421,0.11
119422,0.104
119423,0.162
119424,0.066
119425,0.138
119426,0.048
119427,0.035
119428,0.239
119429,0.031
119430,0.219
119431,0.136
119432,0.047
119433,0.134
119434,0.07
119435,0.088
119436,0.053
119437,0.092
119438,0.175
119439,0.098
119440,0.21
119441,0.043
119442,0.081
119443,0.141
119444,0.093
119445,0.03
119446,0.128
119447,0.164
119448,0.203
119449,0.093
119450,0.062
119451,0.054
119452,0.153
119453,0.093
119454,0.056
119455,0.116
119456,0.033
119457,0.011
119458,0.105
119459,0.04
119460,0.026
119461,0.067
119462,0.102
119463,0.11
119464,0.027
119465,0.093
119466,0.073
119467,0.102
119468,0.065
119469,0.072
119470,0.288
119471,0.087
119472,0.053
119473,0.074
119474,0.05
119475,0.102
119476,0.135
119477,0.016
119478,0.055
119479,0.048
119480,0.041
119481,0.068
119482,0.054
119483,0.022
119484,0.092
119485,0.063
119486,0.07
119487,0.059
119488,0.207
119489,0.182
119490,0.039
119491,0.044
119492,0.146
119493,0.122
119494,0.288
119495,0.09
119496,0.069
119497,0.077
119498,0.069
119499,0.012
119500,0.075
119501,0.02
119502,0.062
119503,0.035
119504,0.07
119505,0.26
119506,0.142
119507,0.348
119508,0.169
119509,0.434
119510,0.097
119511,0.177
119512,0.135
119513,0.015
119514,0.042
119516,0.041
119517,0.038
119518,0.163
119519,0.41
119520,0.34
119521,0.082
119522,0.102
119523,0.034
119524,0.043
119525,0.101
119526,0.033
119527,0.064
119528,0.046
119529,0.016
119530,0.164
119531,0.016
119532,0.154
119533,0.059
119534,0.062
119535,0.021
119536,0.007
119537,0.008
119538,0.036
119539,0.039
119540,0.006
119541,0.052
119542,0.012
119543,0.034
119544,0.085
119545,0.21
119546,0.008
119547,0.03
119548,0.034
119549,0.03
119550,0.022
119551,0.118
119552,0.021
119553,0.083
119554,0.036
119555,0.042
119556,0.017
119557,0.015
119558,0.026
119559,0.035
119560,0.056
119561,0.097
119562,0.07
119563,0.511
119564,0.023
119565,0.049
119566,0.07
119567,0.02
119568,0.078
119569,0.013
119570,0.051
119571,0.041
119572,0.009
119573,0.007
119574,0.081
119575,0.08
119576,0.008
119577,0.047
119578,0.179
119579,0.008
119580,0.043
119581,0.024
119582,0.026
119583,0.052
119584,0.042
119585,0.008
119586,0.079
119587,0.023
119588,0.07
119589,0.068
119590,0.01
119591,0.027
119592,0.07
119593,0.027
119594,0.045
119595,0.06
119596,0.197
119597,0.017
119598,0.083
119599,0.047
119600,0.033
119601,0.117
119602,0.128
119603,0.013
119604,0.034
119605,0.161
119606,0.089
119607,0.05
119608,0.116
119609,0.155
119610,0.061
119611,0.059
119612,0.237
119613,0.053
119614,0.129
119615,0.02
119616,0.146
119617,0.043
119618,0.506
119619,0.015
119620,0.047
119621,0.12
119622,0.017
119623,0.239
119624,0.23
119625,0.023
119626,0.047
119627,0.036
119628,0.039
119629,0.012
119630,0.061
119631,0.246
119632,0.049
119633,0.048
119634,0.181
119635,0.373
119636,0.228
119637,0.036
119638,0.143
119639,0.016
119640,0.03
119641,0.063
119642,0.155
119643,0.018
119644,0.062
119645,0.036
119646,0.094
119647,0.125
119648,0.123
119649,0.143
119650,0.216
119651,0.144
119652,0.103
119653,0.169
119654,0.171
119655,0.053
119656,0.116
119657,0.217
119658,0.129
119659,0.662
119660,0.38
119661,0.033
119662,0.083
119663,0.134
119664,0.064
119665,0.207
119666,0.188
119667,0.232
119668,0.065
119669,0.093
119670,0.483
119671,0.367
119672,0.181
119673,0.184
119674,0.189
119675,0.163
119676,0.368
119677,0.281
119678,0.337
119679,0.123
119680,0.051
119681,0.659
119682,0.452
119683,0.287
119684,0.065
119685,0.122
119686,0.181
119687,0.035
119688,0.219
119689,0.251
119690,0.133
119691,0.061
119692,0.038
119693,0.201
119694,0.045
119695,0.269
119696,0.053
119697,0.126
119698,0.111
119699,0.067
119700,0.361
119701,0.107
119702,0.185
119703,0.133
119704,0.079
119705,0.083
119706,0.12
119707,0.192
119708,0.068
119709,0.283
119710,0.227
119711,0.273
119712,0.107
119713,0.158
119714,0.119
119715,0.106
119716,0.253
119717,0.098
119718,0.172
119719,0.098
119720,0.107
119721,0.065
119722,0.078
119723,0.097
119724,0.245
119725,0.109
119726,0.267
119727,0.055
119728,0.06
119729,0.259
119730,0.145
119731,0.342
119732,0.096
119733,0.244
119734,0.095
119735,0.122
119736,0.341
119737,0.096
119738,0.053
119739,0.101
119740,0.115
119741,0.829
119742,0.15
119743,0.101
119744,0.235
119745,0.168
119746,0.102
119747,0.1
119748,0.099
119749,0.085
119750,0.093
119751,0.032
119752,0.038
119753,0.063
119754,0.157
119755,0.123
119756,0.095
119757,0.103
119758,0.19
119759,0.133
119760,0.169
119761,0.16
119762,0.185
119763,0.103
119764,0.119
119765,0.097
119766,0.095
119767,0.164
119768,0.045
119769,0.05
119770,0.075
119771,0.049
119772,0.065
119773,0.163
119774,0.108
119775,0.109
119776,0.037
119777,0.059
119778,0.098
119779,0.026
119780,0.247
119781,0.274
119782,0.053
119783,0.063
119784,0.085
119785,0.033
119786,0.033
119787,0.257
119788,0.056
119789,0.121
119790,0.017
119791,0.062
119792,0.03
119793,0.059
119794,0.077
119795,0.006
119796,0.04
119797,0.039
119798,0.054
119799,0.061
119800,0.048
119801,0.049
119802,0.045
119803,0.039
119804,0.033
119805,0.107
119806,0.143
119807,0.092
119808,0.05
119809,0.039
119810,0.035
119811,0.043
119812,0.032
119813,0.026
119814,0.038
119815,0.039
119816,0.082
119817,0.044
119818,0.059
119819,0.046
119820,0.011
119821,0.014
119822,0.021
119823,0.022
119824,0.013
119825,0.127
119826,0.034
119827,0.011
119828,0.028
119829,0.057
119830,0.042
119831,0.029
119832,0.013
119833,0.097
119834,0.02
119835,0.059
119836,0.048
119837,0.08
119838,0.031
119839,0.041
119840,0.036
119841,0.053
119842,0.023
119843,0.021
119844,0.022
119845,0.289
119846,0.13
119847,0.079
119848,0.031
119849,0.079
119850,0.054
119851,0.034
119852,0.08
119853,0.049
119854,0.052
119855,0.077
119856,0.016
119857,0.032
119858,0.221
119859,0.028
119860,0.025
119861,0.026
119862,0.025
119863,0.165
119864,0.043
119865,0.034
119866,0.176
119867,0.049
119868,0.104
119869,0.027
119870,0.037
119871,0.034
119872,0.02
119873,0.06
119874,0.033
119875,0.025
119876,0.054
119877,0.03
119878,0.074
119879,0.013
119880,0.015
119881,0.019
119882,0.287
119883,0.184
119884,0.072
119885,0.272
119886,0.165
119887,0.091
119888,0.035
119889,0.063
119890,0.05
119891,0.141
119892,0.244
119893,0.028
119894,0.043
119895,0.249
119896,0.075
119897,0.428
119898,0.111
119899,0.232
119900,0.085
119901,0.103
119902,0.12
119903,0.235
119904,0.106
119905,0.19
119906,0.066
119907,0.059
119908,0.021
119909,0.017
119910,0.057
119911,0.066
119912,0.201
119913,0.053
119914,0.142
119915,0.06
119916,0.053
119917,0.058
119918,0.087
119919,0.061
119920,0.122
119921,0.093
119922,0.194
119923,0.111
119924,0.062
119925,0.163
119926,0.101
119927,0.228
119928,0.189
119929,0.074
119930,0.139
119931,0.12
119932,0.275
119933,0.05
119934,0.052
119935,0.132
119936,0.052
119937,0.232
119938,0.071
119939,0.075
119940,0.236
119941,0.174
119942,0.169
119943,0.191
119944,0.221
119945,0.051
119946,0.19
119947,0.036
119948,0.036
119949,0.041
119950,0.508
119951,0.097
119952,0.107
119953,0.13
119954,0.084
119955,0.147
119956,0.089
119957,0.154
119958,0.352
119959,0.074
119960,0.109
119961,0.039
119962,0.159
119963,0.026
119964,0.241
119965,0.029
119966,0.088
119967,0.098
119968,0.171
119969,0.055
119970,0.05
119971,0.038
119972,0.023
119973,0.035
119974,0.073
119975,0.051
119976,0.027
119977,0.037
119978,0.035
119979,0.035
119980,0.053
119981,0.13
119982,0.058
119983,0.08
119984,0.089
119985,0.018
119986,0.036
119987,0.262
119988,0.295
119989,0.09
119990,0.11
119991,0.067
119992,0.271
119993,0.171
119994,0.032
119995,0.106
119996,0.059
119997,0.096
119998,0.161
119999,0.248
120000,0.282
120001,0.054
120002,0.064
120003,0.376
120004,0.137
120005,0.08
120006,0.079
120007,0.025
120008,0.05
120009,0.145
120010,0.162
120011,0.066
120012,0.227
120013,0.058
120014,0.032
120015,0.186
120016,0.14
120017,0.102
120018,0.038
120019,0.081
120020,0.061
120021,0.046
120022,0.038
120023,0.104
120024,0.057
120025,0.051
120026,0.141
120027,0.034
120028,0.04
120029,0.293
120030,0.119
120031,0.063
120032,0.061
120033,0.087
120034,0.123
120035,0.077
120036,0.052
120037,0.077
120038,0.117
120039,0.079
120040,0.202
120041,0.046
120042,0.025
120043,0.055
120044,0.063
120045,0.073
120046,0.211
120047,0.139
120048,0.198
120049,0.048
120050,0.105
120051,0.151
120052,0.016
120053,0.028
120054,0.042
120055,0.04
120056,0.026
120057,0.07
120058,0.069
120059,0.13
120060,0.032
120061,0.028
120062,0.048
120063,0.177
120064,0.029
120065,0.064
120066,0.079
120067,0.007
120068,0.109
120069,0.023
120070,0.046
120071,0.063
120072,0.141
120073,0.009
120074,0.086
120075,0.018
120076,0.01
120077,0.035
120078,0.032
120079,0.133
120080,0.146
120081,0.233
120082,0.235
120083,0.176
120084,0.037
120085,0.13
120086,0.108
120087,0.065
120088,0.089
120089,0.034
120090,0.115
120091,0.075
120092,0.12
120093,0.126
120094,0.055
120095,0.025
120096,0.127
120097,0.051
120098,0.089
120099,0.065
120100,0.058
120101,0.182
120102,0.051
120103,0.067
120104,0.043
120105,0.055
120106,0.04
120107,0.072
120108,0.11
120109,0.047
120110,0.29
120111,0.14
120112,0.167
120113,0.063
120114,0.285
120115,0.055
120116,0.108
120117,0.117
120118,0.054
120119,0.191
120120,0.194
120121,0.105
120122,0.124
120123,0.06
120124,0.389
120125,0.082
120126,0.087
120127,0.13
120128,0.021
120129,0.279
120130,0.137
120131,0.117
120132,0.056
120133,0.024
120134,0.029
120135,0.073
120136,0.185
120137,0.062
120138,0.092
120139,0.218
120140,0.096
120141,0.087
120142,0.18
120143,0.135
120144,0.262
120145,0.108
120146,0.153
120147,0.302
120148,0.065
120149,0.135
120150,0.141
120151,0.265
120152,0.11
120153,0.197
120154,0.225
120155,0.253
120156,0.051
120157,0.083
120158,0.109
120159,0.085
120160,0.135
120161,0.147
120162,0.192
120163,0.126
120164,0.062
120165,0.302
120166,0.112
120167,0.274
120168,0.065
120169,0.177
120170,0.356
120171,0.194
120172,0.127
120173,0.146
120174,0.142
120175,0.113
120176,0.143
120177,0.185
120178,0.077
120179,0.151
120180,0.074
120181,0.182
120182,0.111
120183,0.076
120184,0.108
120185,0.074
120186,0.13
120187,0.092
120188,0.104
120189,0.116
120190,0.237
120191,0.153
120192,0.066
120193,0.104
120194,0.067
120195,0.084
120196,0.148
120197,0.069
120198,0.086
120199,0.255
120200,0.237
120201,0.355
120202,0.09
120203,0.129
120204,0.129
120205,0.118
120206,0.105
120207,0.081
120208,0.111
120209,0.042
120210,0.128
120211,0.159
120212,0.097
120213,0.313
120214,0.159
120215,0.106
120216,0.128
120217,0.121
120218,0.222
120219,0.241
120220,0.15
120221,0.101
120222,0.127
120223,0.156
120224,0.289
120225,0.088
120226,0.134
120227,0.198
120228,0.099
120229,0.249
120230,0.125
120231,0.04
120232,0.067
120233,0.043
120234,0.083
120235,0.074
120236,0.109
120237,0.179
120238,0.092
120239,0.116
120240,0.128
120241,0.09
120242,0.095
120243,0.072
120244,0.052
120245,0.23
120246,0.102
120247,0.207
120248,0.064
120249,0.137
120250,0.124
120251,0.077
120252,0.099
120253,0.096
120254,0.16
120255,0.069
120256,0.058
120257,0.086
120258,0.057
120259,0.087
120260,0.084
120261,0.09
120262,0.429
120263,0.092
120264,0.088
120265,0.121
120266,0.06
120267,0.055
120268,0.358
120269,0.056
120270,0.171
120271,0.107
120272,0.122
120273,0.051
120274,0.416
120275,0.15
120276,0.077
120277,0.052
120278,0.044
120279,0.043
120280,0.22
120281,0.108
120282,0.033
120283,0.028
120284,0.078
120285,0.144
120286,0.304
120287,0.215
120288,0.253
120289,0.081
120290,0.027
120291,0.075
120292,0.052
120293,0.034
120294,0.045
120295,0.196
120296,0.045
120297,0.041
120298,0.019
120299,0.274
120300,0.032
120301,0.162
120302,0.311
120303,0.12
120304,0.056
120305,0.13
120306,0.166
120307,0.042
120308,0.199
120309,0.026
120310,0.046
120311,0.177
120312,0.209
120313,0.127
120314,0.062
120315,0.095
120316,0.223
120317,0.068
120318,0.153
120319,0.057
120320,0.186
120321,0.089
120322,0.083
120323,0.1
120324,0.032
120325,0.106
120326,0.054
120327,0.038
120328,0.016
120329,0.065
120330,0.042
120331,0.027
120332,0.082
120333,0.035
120334,0.041
120335,0.036
120336,0.094
120337,0.063
120338,0.103
120339,0.03
120340,0.042
120341,0.221
120342,0.098
120343,0.069
120344,0.03
120345,0.062
120346,0.191
120347,0.024
120348,0.103
120349,0.079
120350,0.059
120351,0.038
120352,0.019
120353,0.086
120354,0.021
120355,0.17
120356,0.058
120357,0.023
120358,0.022
120359,0.112
120360,0.113
120361,0.112
120362,0.058
120363,0.092
120364,0.03
120365,0.061
120366,0.057
120367,0.155
120368,0.043
120369,0.047
120370,0.025
120371,0.059
120372,0.15
120373,0.071
120374,0.132
120375,0.157
120376,0.058
120377,0.059
120378,0.102
120379,0.128
120380,0.037
120381,0.07
120382,0.183
120383,0.053
120384,0.018
120385,0.144
120386,0.094
120387,0.061
120388,0.174
120389,0.071
120390,0.085
120391,0.043
120392,0.132
120393,0.151
120394,0.145
120395,0.165
120396,0.073
120397,0.038
120398,0.175
120399,0.067
120400,0.142
120401,0.034
120402,0.029
120403,0.391
120404,0.142
120405,0.103
120406,0.23
120407,0.022
120408,0.041
120409,0.099
120410,0.14
120411,0.028
120412,0.024
120413,0.048
120414,0.047
120415,0.037
120416,0.068
120417,0.111
120418,0.057
120419,0.066
120420,0.158
120421,0.243
120422,0.074
120423,0.182
120424,0.177
120425,0.168
120426,0.069
120427,0.119
120428,0.091
120429,0.064
120430,0.071
120431,0.072
120432,0.019
120433,0.031
120434,0.049
120435,0.019
120436,0.037
120437,0.037
120438,0.066
120439,0.055
120440,0.023
120441,0.054
120442,0.297
120443,0.18
120444,0.181
120445,0.221
120446,0.101
120447,0.11
120448,0.061
120449,0.016
120450,0.032
120451,0.042
120452,0.044
120453,0.017
120454,0.114
120455,0.043
120456,0.022
120457,0.016
120458,0.033
120459,0.022
120460,0.038
120461,0.036
120462,0.041
120463,0.022
120464,0.107
120465,0.153
120466,0.214
120467,0.069
120468,0.044
120469,0.092
120470,0.077
120471,0.11
120472,0.198
120473,0.073
120474,0.071
120475,0.111
120476,0.101
120477,0.089
120478,0.189
120479,0.257
120480,0.193
120481,0.163
120482,0.193
120483,0.178
120484,0.08
120485,0.087
120486,0.069
120487,0.123
120488,0.097
120489,0.12
120490,0.105
120491,0.136
120492,0.284
120493,0.44
120494,0.089
120495,0.141
120496,0.13
120497,0.107
120498,0.099
120499,0.273
120500,0.225
120501,0.039
120502,0.047
120503,0.063
120504,0.02
120505,0.055
120506,0.062
120507,0.285
120508,0.051
120509,0.073
120510,0.091
120511,0.112
120512,0.086
120513,0.083
120514,0.036
120515,0.124
120516,0.187
120517,0.1
120518,0.098
120519,0.152
120520,0.251
120521,0.103
120522,0.142
120523,0.048
120524,0.049
120525,0.046
120526,0.144
120527,0.102
120528,0.088
120529,0.111
120530,0.053
120531,0.043
120532,0.021
120533,0.029
120534,0.12
120535,0.031
120536,0.178
120537,0.156
120538,0.019
120539,0.064
120540,0.028
120541,0.022
120542,0.024
120543,0.069
120544,0.052
120545,0.048
120546,0.055
120547,0.104
120548,0.038
120549,0.042
120550,0.043
120551,0.04
120552,0.048
120553,0.191
120554,0.103
120555,0.121
120556,0.019
120557,0.153
120558,0.045
120559,0.038
120560,0.179
120561,0.099
120562,0.073
120563,0.041
120564,0.061
120565,0.09
120566,0.055
120567,0.064
120568,0.039
120569,0.177
120570,0.074
120571,0.155
120572,0.203
120573,0.162
120574,0.159
120575,0.105
120576,0.071
120577,0.135
120578,0.095
120579,0.066
120580,0.1
120581,0.161
120582,0.297
120583,0.236
120584,0.129
120585,0.152
120586,0.171
120587,0.07
120588,0.152
120589,0.189
120590,0.17
120591,0.191
120592,0.196
120593,0.153
120594,0.227
120595,0.137
120596,0.018
120597,0.032
120598,0.065
120599,0.185
120600,0.454
120601,0.089
120602,0.061
120603,0.193
120604,0.251
120605,0.207
120606,0.174
120607,0.099
120608,0.132
120609,0.298
120610,0.145
120611,0.118
120612,0.079
120613,0.129
120614,0.074
120615,0.159
120616,0.23
120617,0.158
120618,0.056
120619,0.177
120620,0.032
120621,0.046
120622,0.026
120623,0.061
120624,0.117
120625,0.093
120626,0.104
120627,0.06
120628,0.131
120629,0.178
120630,0.081
120631,0.167
120632,0.133
120633,0.041
120634,0.043
120635,0.023
120636,0.031
120637,0.172
120638,0.138
120639,0.061
120640,0.032
120641,0.139
120642,0.094
120643,0.09
120644,0.037
120645,0.068
120646,0.173
120647,0.234
120648,0.062
120649,0.135
120650,0.152
120651,0.063
120652,0.076
120653,0.108
120654,0.167
120655,0.065
120656,0.027
120657,0.048
120658,0.123
120659,0.007
120660,0.035
120661,0.091
120662,0.083
120663,0.171
120664,0.017
120665,0.068
120666,0.058
120667,0.015
120668,0.036
120669,0.042
120670,0.288
120671,0.05
120672,0.057
120673,0.057
120674,0.077
120675,0.182
120676,0.041
120677,0.075
120678,0.219
120679,0.013
120680,0.1
120681,0.125
120682,0.026
120683,0.009
120684,0.025
120685,0.03
120686,0.111
120687,0.183
120688,0.02
120689,0.098
120690,0.07
120691,0.009
120692,0.124
120693,0.093
120694,0.038
120695,0.097
120696,0.046
120697,0.021
120698,0.082
120699,0.171
120700,0.091
120701,0.043
120702,0.005
120703,0.082
120704,0.028
120705,0.011
120706,0.012
120707,0.046
120708,0.016
120709,0.042
120710,0.253
120711,0.019
120712,0.104
120713,0.035
120714,0.102
120715,0.133
120716,0.086
120717,0.02
120718,0.009
120719,0.046
120720,0.042
120721,0.051
120722,0.044
120723,0.043
120724,0.101
120725,0.078
120726,0.113
120727,0.147
120728,0.12
120729,0.105
120730,0.305
120731,0.045
120732,0.229
120733,0.13
120734,0.011
120735,0.053
120736,0.265
120737,0.051
120738,0.013
120739,0.029
120740,0.392
120741,0.356
120742,0.312
120743,0.194
120744,0.112
120745,0.083
120746,0.069
120747,0.08
120748,0.072
120749,0.03
120750,0.192
120751,0.125
120752,0.314
120753,0.048
120754,0.017
120755,0.016
120756,0.133
120757,0.294
120758,0.052
120759,0.078
120760,0.228
120761,0.19
120762,0.013
120763,0.06
120764,0.006
120765,0.041
120766,0.049
120767,0.078
120768,0.132
120769,0.071
120770,0.152
120771,0.037
120772,0.005
120773,0.036
120774,0.036
120775,0.037
120776,0.023
120777,0.014
120778,0.016
120779,0.038
120780,0.02
120781,0.014
120782,0.011
120783,0.011
120784,0.015
120785,0.013
120786,0.016
120787,0.018
120788,0.016
120789,0.018
120790,0.849
120791,0.015
120792,0.019
120793,0.013
120794,0.021
120795,0.01
120796,0.018
120797,0.013
120798,0.009
120799,0.003
120800,0.012
120801,0.013
120802,0.01
120803,0.01
120804,0.011
